DelormeInstances_50_17.input	inf	6	4	0.23690043479314637	0.0046910000000000285	15	{ 4-5 12-17 12-20 17-22 }
DelormeInstances_50_18.input	inf	4	2	0.04966888088396848	0.001448999999999978	2	{ 2-42 9-35 }
DelormeInstances_50_19.input	inf	8	4	0.9609332091298242	0.0018109999999999793	4	{ 2-33 11-14 18-19 28-34 }
DelormeInstances_50_20.input	inf	8	5	0.35884243304240815	0.0027469999999999994	9	{ 7-35 14-39 17-35 19-29 19-32 }
DelormeInstances_50_21.input	inf	7	5	0.05047032909418961	0.026569999999999983	43	{ 0-33 0-37 0-44 24-29 36-44 }
DelormeInstances_50_22.input	inf	8	5	1.1717319472660457	0.002675999999999956	9	{ 2-42 14-22 15-29 19-22 29-38 }
DelormeInstances_50_23.input	inf	10	5	1.476556132944328	0.0021039999999999948	5	{ 1-29 2-3 15-35 24-38 32-39 }
DelormeInstances_50_24.input	inf	12	8	1.7446533315517108	0.10621299999999995	121	{ 5-27 16-25 16-29 18-37 23-26 23-29 28-29 34-35 }
DelormeInstances_50_25.input	inf	5	3	0.09887688453419972	0.0019930000000000503	5	{ 8-24 24-31 27-37 }
DelormeInstances_50_26.input	inf	12	10	1.0985673226074595	1.5535550000000002	2742	{ 0-11 8-11 11-37 13-23 13-25 14-38 19-23 19-30 23-37 30-40 }
DelormeInstances_50_27.input	inf	6	4	1.0116771529030957	0.004269999999999996	15	{ 12-29 17-22 21-28 22-29 }
DelormeInstances_50_28.input	inf	12	12	1.2630836146396183	24.60939	64717	{ 4-27 4-40 13-27 15-33 21-27 27-33 27-34 27-36 27-38 27-39 34-39 37-40 }
DelormeInstances_50_29.input	inf	10	7	0.7279235601748311	0.09172999999999998	115	{ 3-19 5-19 9-19 11-12 12-19 16-36 25-37 }
